trip_uuid,observed_route_type,osrm_distance_km,osrm_minutes,structural_risk,ftl_predicted_eta,ftl_late_probability,ftl_transport_cost_inr,ftl_expected_total_cost_inr,carting_predicted_eta,carting_late_probability,carting_transport_cost_inr,carting_expected_total_cost_inr,recommended_route_type,recommended_expected_cost_inr,observed_expected_cost_inr,estimated_saving_vs_observed_inr,distance_band,time_bucket,structural_risk_band
trip-153861118270144424,FTL,80.5787,67.0,0.005677862923711154,214.14215400688144,0.9512952477321771,2650.4166,3554.348531879851,212.81605777836725,0.9499115799435025,2506.2036,3406.7915055284852,Carting,3406.7915055284852,3554.348531879851,147.55702635136595,50â€“150,late_evening,low
trip-153846126871447658,Carting,121.74629999999999,106.0,0.3470949259277891,187.98585207076886,0.794259850449775,3391.4334,4164.535029366425,159.04992333378576,0.6699095673866262,3658.8963999999996,4311.951030360884,FTL,4164.535029366425,4311.951030360884,147.41600099445895,50â€“150,morning,high
trip-153834735029535188,Carting,114.5858,101.0,0.0015981699398824214,185.48849432091137,0.8066882642714786,3262.5444,4036.865520777562,172.93499934766638,0.7594500243395432,3458.4024,4183.997410865104,FTL,4036.865520777562,4183.997410865104,147.13189008754216,50â€“150,late_evening,low
trip-153817820695497854,Carting,112.0335,85.0,0.002760356709748904,172.1931442804081,0.8263314907579685,3216.603,3974.1550339398004,164.76042033907817,0.801337691976795,3386.938,4117.127686666554,FTL,3974.1550339398004,4117.127686666554,142.9726527267535,50â€“150,late_evening,low
trip-153825908299222306,FTL,75.9569,64.0,0.00046535419312348337,164.37076569031487,0.8750116880315164,2567.2242,3333.471575396388,180.05211178456887,0.9084197881483429,2376.7932,3191.107317643309,Carting,3191.107317643309,3333.471575396388,142.36425775307862,50â€“150,late_evening,low
trip-153851926662113236,FTL,79.2769,87.0,0.013590797431355476,141.16626997796584,0.6936051501904485,2626.9842,3256.119315051156,145.20200166199737,0.7123266907381729,2469.7532,3116.3205486930815,Carting,3116.3205486930815,3256.119315051156,139.79876635807432,50â€“150,late_evening,medium
trip-153852221681611173,Carting,106.07820000000001,107.0,0.0037812824494712852,193.70573393458287,0.8101889720633774,3109.4076000000005,3901.913553900855,201.64004659214717,0.8358346412323658,3220.1896,4041.3870138004777,FTL,3901.913553900855,4041.3870138004777,139.47345989962287,50â€“150,late_evening,low
trip-153818770089251042,FTL,77.9036,83.0,0.0018677366501766665,153.8210694988832,0.769397564505115,2602.2648,3294.6057212503238,162.020441007778,0.8001322152339662,2431.3008,3155.4077896325393,Carting,3155.4077896325393,3294.6057212503238,139.19793161778443,50â€“150,night,low
trip-153853218340177652,Carting,124.9196,187.0,0.3470949259277891,243.88518560971892,0.6065907970339827,3448.5528,4239.618569736429,209.756406752295,0.41935708305436015,3747.7488000000003,4376.94015503177,FTL,4239.618569736429,4376.94015503177,137.3215852953408,50â€“150,night,high
trip-153826911832035595,Carting,124.0773,87.0,0.03941740353091487,182.63275362031635,0.8504971539850541,3433.3914,4223.90548423316,142.5073153079512,0.699901578199553,3724.1643999999997,4359.129819715678,FTL,4223.90548423316,4359.129819715678,135.22433548251865,50â€“150,night,medium
trip-153827517022804015,FTL,81.8714,75.0,0.04194476594546423,128.17436911865911,0.7002144613746579,2673.6852,3280.141168924647,127.42962725565471,0.6967289500953012,2542.3992,3145.6229295589596,Carting,3145.6229295589596,3280.141168924647,134.51823936568735,50â€“150,night,medium
trip-153826278731529206,Carting,114.18039999999999,94.0,0.031214019330075293,239.7640165479172,0.9438225419937714,3255.2472,4206.68650409272,218.53954198654665,0.9129157533739242,3447.0512,4340.588160660055,FTL,4206.68650409272,4340.588160660055,133.90165656733552,50â€“150,late_evening,medium
trip-153852622982746831,FTL,79.02109999999999,55.0,0.012439722262244208,178.50350987529586,0.9241472876934903,2622.3797999999997,3441.4604635973365,188.70736085903994,0.9385913937214049,2462.5908,3309.301218578782,Carting,3309.301218578782,3441.4604635973365,132.15924501855443,50â€“150,night,medium
trip-153851272802218532,FTL,76.8236,76.0,0.009336050165841495,123.73970929026788,0.6732903156432682,2582.8248,3166.94937640217,135.2433541045378,0.7268583719737972,2401.0608,3034.9766941959742,Carting,3034.9766941959742,3166.94937640217,131.9726822061957,50â€“150,evening,medium
trip-153817568459731960,Carting,117.6928,123.0,0.002947505295428487,227.20084558431014,0.854321777765425,3318.4704,4200.032980051333,201.11427291300282,0.7665990394677107,3545.3984,4330.926465559861,FTL,4200.032980051333,4330.926465559861,130.8934855085281,50â€“150,late_evening,low
trip-153843633031171829,Carting,113.8665,134.0,0.002753804498927387,244.32330367618167,0.8648386157789271,3249.597,4170.662915241827,226.7431260627771,0.8123576286448477,3438.262,4297.927066447978,FTL,4170.662915241827,4297.927066447978,127.26415120615093,50â€“150,late_evening,low
trip-153843414280578516,FTL,68.94210000000001,60.0,0.004709360624079236,121.17753358830917,0.7489150215366996,2440.9578,3057.7703779449685,158.5786725499389,0.8725805422863797,2180.3788000000004,2933.826416243068,Carting,2933.826416243068,3057.7703779449685,123.94396170190066,50â€“150,late_evening,low
trip-153835484795881521,Carting,119.83049999999999,97.0,0.020818749333418915,301.87204273191827,0.9840403140238029,3356.9489999999996,4452.713242475737,247.50712465538996,0.9485093622001203,3605.2539999999995,4574.52293041084,FTL,4452.713242475737,4574.52293041084,121.80968793510237,50â€“150,night,medium
trip-153835634419468468,FTL,72.4237,66.0,0.0006816749472315159,94.59858026224812,0.5847225651362719,2503.6266,2985.1850430926324,118.25834165148653,0.7043216947474399,2277.8635999999997,2866.541130676693,Carting,2866.541130676693,2985.1850430926324,118.64391241593967,50â€“150,night,low
trip-153827517431934159,FTL,85.4406,75.0,0.0026684419392728675,165.11421355674037,0.8414697643103818,2737.9308,3488.894109268672,159.45107163149774,0.8239522258084139,2642.3368,3373.2150561672024,Carting,3373.2150561672024,3488.894109268672,115.67905310146944,50â€“150,night,low
trip-153860087180781288,FTL,76.0712,65.0,0.00046535419312348337,163.47085330303878,0.8698182007230519,2569.2816000000003,3331.132406967604,188.65627037440703,0.9212191660922522,2379.9936000000002,3217.9157237949403,Carting,3217.9157237949403,3331.132406967604,113.21668317266358,50â€“150,late_evening,low
trip-153844702056725716,FTL,76.82140000000001,58.0,0.006496156112876493,135.03106103486485,0.810616894388614,2582.7852000000003,3258.155769264037,155.4130209788278,0.8706767863609475,2400.9992,3147.1636351381294,Carting,3147.1636351381294,3258.155769264037,110.9921341259078,50â€“150,night,low
trip-153851476107692921,FTL,76.5007,64.0,0.00046535419312348337,162.8857473954004,0.8713576690040016,2577.0126,3338.4629292928016,187.7496709693043,0.9216910545869292,2392.0195999999996,3228.364469232073,Carting,3228.364469232073,3338.4629292928016,110.09846006072848,50â€“150,late_evening,low
trip-153818094479517962,Carting,107.9281,79.0,0.03909904158441839,98.6758157997204,0.5215190088677881,3142.7057999999997,3600.8169360333345,94.23966380026548,0.4968870613342959,3271.9868,3708.909658267679,FTL,3600.8169360333345,3708.909658267679,108.09272223434436,50â€“150,night,medium
trip-153827286810738030,FTL,80.0536,57.0,0.01633334025416007,147.00031832831192,0.8515327721151664,2640.9647999999997,3360.731822714207,159.72185505393816,0.8838468843591675,2491.5008000000003,3252.86795228746,Carting,3252.86795228746,3360.731822714207,107.86387042674687,50â€“150,night,medium
trip-153834351090037091,Carting,134.38240000000002,145.0,0.0004756294866913579,223.98228966315432,0.7522628603771874,3618.8832,4442.979209514902,161.30116397685205,0.4299153925623278,4012.7072000000007,4550.267224234869,FTL,4442.979209514902,4550.267224234869,107.28801471996667,50â€“150,late_evening,low
trip-153842783855962498,FTL,76.0198,65.0,0.00046535419312348337,168.19387134906856,0.8812486752479682,2568.3564,3345.3684803221213,197.07353947594544,0.9337688888037557,2378.5544,3239.5859233537685,Carting,3239.5859233537685,3345.3684803221213,105.78255696835276,50â€“150,late_evening,low
trip-153841945643791651,FTL,70.47229999999999,51.0,0.007980493116190323,202.48169509995367,0.958496701869326,2468.5014,3352.7131411345704,265.0495950910031,0.9893342123587898,2223.2243999999996,3247.9906963614008,Carting,3247.9906963614008,3352.7131411345704,104.72244477316963,50â€“150,evening,medium
trip-153828816620950762,Carting,38.1325,39.0,0.05661291442832042,111.3510580630503,0.8075965207733927,1886.385,2512.885376512797,398.7947874295737,0.9995993839552098,1317.71,2615.0992668367526,FTL,2512.885376512797,2615.0992668367526,102.21389032395564,0â€“50,morning,medium
trip-153825122338426097,FTL,68.4577,64.0,0.05793278022414687,163.32235583624055,0.8724413328870216,2432.2386,3195.103978115992,222.6366708052163,0.9623416530021709,2166.8156,3093.2597681115176,Carting,3093.2597681115176,3195.103978115992,101.84421000447446,50â€“150,evening,high
trip-153844588934157239,Carting,117.08709999999999,94.0,0.020818749333418915,299.35281729225517,0.9844131514620899,3307.5678,4398.480010315555,247.59182793724545,0.9523646994339676,3528.4388,4499.804805591474,FTL,4398.480010315555,4499.804805591474,101.32479527591931,50â€“150,night,medium
trip-153827407488552008,Carting,117.50040000000001,95.0,0.020818749333418915,285.18678024828125,0.9782073876745379,3315.0072,4374.484454333831,234.007564708593,0.9350410421745621,3540.0112000000004,4475.546850504467,FTL,4374.484454333831,4475.546850504467,101.06239617063602,50â€“150,night,medium
trip-153860645110318402,Carting,117.3826,96.0,0.031214019330075293,249.70712032202468,0.9520768521968428,3312.8867999999998,4288.33946674247,205.4943880783645,0.8814822322587734,3536.7128,4388.442692286116,FTL,4288.33946674247,4388.442692286116,100.10322554364575,50â€“150,late_evening,medium
trip-153835654802993533,Carting,120.57990000000001,83.0,0.03941740353091487,162.87885026357245,0.803165365911914,3370.4382,4097.778583483102,124.72842361061727,0.6360844294560508,3626.2372000000005,4193.736261949261,FTL,4097.778583483102,4193.736261949261,95.95767846615854,50â€“150,night,medium
trip-153861106442901555,Carting,104.7019,88.0,0.03909904158441839,168.653627818948,0.8023729299017687,3084.6342,3823.1279205887804,168.2516370654199,0.8009525712205634,3181.6531999999997,3918.632759741121,FTL,3823.1279205887804,3918.632759741121,95.50483915234054,50â€“150,late_evening,medium
trip-153860466885342201,Carting,132.2711,187.0,0.3470949259277891,270.4496511845407,0.7356198761102583,3580.8797999999997,4489.58904042421,210.1308531383857,0.42138457557544035,3953.5908,4584.544794064492,FTL,4489.58904042421,4584.544794064492,94.95575364028173,50â€“150,late_evening,high
trip-153819027212623807,Carting,61.1412,42.0,0.01195332705384797,166.82335685474658,0.930032306386401,2300.5416,3099.2044669026936,365.5866046394094,0.9990927154823303,1961.9535999999998,3192.673167019984,FTL,3099.2044669026936,3192.673167019984,93.46870011729015,50â€“150,night,medium
trip-153834297095359985,Carting,128.7409,190.0,0.3470949259277891,252.75130871086157,0.6341423383383157,3517.3362,4339.909986590881,198.5346997308166,0.3419121837298787,3854.7452000000003,4422.770691326573,FTL,4339.909986590881,4422.770691326573,82.8607047356918,50â€“150,late_evening,high
trip-153834153214893698,Carting,126.5412,161.0,0.3470949259277891,239.2589668708734,0.7356601351503445,3477.7416000000003,4324.0896013169195,188.03428100224156,0.4713330343774189,3793.1536,4404.888679193193,FTL,4324.0896013169195,4404.888679193193,80.79907787627326,50â€“150,late_evening,high
trip-153818828153597720,Carting,105.3436,91.0,0.0027890830638563945,161.45622425032448,0.7615596682501279,3096.1848,3799.8770826257132,155.81348388255932,0.7380494722533008,3199.6207999999997,3880.272503891769,FTL,3799.8770826257132,3880.272503891769,80.39542126605556,50â€“150,night,low
trip-153860241181287216,FTL,84.2153,60.0,0.01422295895451707,100.7841839136268,0.6546740063314026,2715.8754,3244.780770992955,107.50404024192926,0.6876119896068841,2608.0284,3166.8424752873007,Carting,3166.8424752873007,3244.780770992955,77.93829570565413,50â€“150,late_evening,medium
trip-153825628910775427,FTL,80.5558,70.0,0.0009244587608476696,101.92705385030862,0.5982981290752415,2650.0044,3153.0075722382376,117.66325283882132,0.6787585147905777,2505.5624000000003,3080.2681630729317,Carting,3080.2681630729317,3153.0075722382376,72.73940916530591,50â€“150,late_evening,low
trip-153835485724858517,FTL,152.4842,107.0,0.017203286906319434,785.2570129124153,0.9999995421952104,3944.7155999999995,6015.229396922435,462.81586632882136,0.9994080307344594,4519.5576,5944.8933480248725,Carting,5944.8933480248725,6015.229396922435,70.33604889756225,150â€“300,night,medium
trip-153836091722390431,Carting,103.4047,87.0,0.0027890830638563945,176.53395765167915,0.8324340280060358,3061.2846,3830.5695293063764,172.58528198402362,0.8198347763307727,3145.3316,3900.4195521334336,FTL,3830.5695293063764,3900.4195521334336,69.85002282705727,50â€“150,night,low
trip-153852138427518365,Carting,111.7486,77.0,0.029698268457143975,193.00289916998847,0.9034029059610303,3211.4748,4049.182051320492,162.02801360261023,0.8245218619136173,3378.9608,4115.2777581620285,FTL,4049.182051320492,4115.2777581620285,66.09570684153641,50â€“150,late_evening,medium
trip-153825824429150537,Carting,127.5297,190.0,0.3470949259277891,248.90101765073342,0.6140733502022199,3495.5346,4300.373310402577,192.65076385269907,0.313127424418889,3820.8316,4362.696839914843,FTL,4300.373310402577,4362.696839914843,62.32352951226585,50â€“150,late_evening,high
trip-153821675999820247,FTL,77.8067,83.0,0.0018677366501766665,138.22007683541514,0.7022894488393321,2600.5206,3228.105478090496,166.49518608630504,0.8155613393973147,2428.5876000000003,3169.3586418712675,Carting,3169.3586418712675,3228.105478090496,58.7468362192285,50â€“150,morning,low
trip-153844014707745337,FTL,87.53729999999999,125.0,0.007742151907196714,194.35578585203336,0.7282346148713491,2775.6713999999997,3528.500279139741,198.28973175523444,0.7451869808838634,2701.0443999999998,3470.2173539524006,Carting,3470.2173539524006,3528.500279139741,58.282925187340425,50â€“150,night,medium
trip-153828619462653439,Carting,129.2565,194.0,0.3470949259277891,254.15128871806883,0.61644192715005,3526.6169999999997,4343.140541011162,192.52426925394178,0.2900757375685013,3869.182,4399.268407292134,FTL,4343.140541011162,4399.268407292134,56.12786628097183,50â€“150,night,high
trip-153852574051173098,FTL,89.7641,108.0,0.001147244054393875,193.61208157751162,0.8057285829344712,2815.7538,3605.8422546222587,193.39396427786883,0.8049687493664266,2763.3948,3552.6671032389513,Carting,3552.6671032389513,3605.8422546222587,53.175151383307366,50â€“150,night,low
trip-153830477979534884,FTL,77.5929,83.0,0.0018677366501766665,138.8950963116044,0.7054161775464382,2596.6722,3227.170481396428,169.6406906682768,0.8258447692080314,2422.6012,3174.8049659405697,Carting,3174.8049659405697,3227.170481396428,52.36551545585826,50â€“150,morning,low
trip-153819780057454195,Carting,105.9506,86.0,0.003575212733640363,241.86146275733995,0.9561175265566382,3107.1108,4068.892488792999,219.1017703395033,0.9292742968522232,3216.6168,4119.457489105118,FTL,4068.892488792999,4119.457489105118,50.56500031211908,50â€“150,night,low
trip-153836104961927702,Carting,86.5256,85.0,0.2985019605215761,150.33678258087835,0.7453854670512088,2757.4608,3430.8270986873613,186.95000093893046,0.8685019488949809,2672.7168,3480.8677763253518,FTL,3430.8270986873613,3480.8677763253518,50.040677637990484,50â€“150,night,high
trip-153835304173343163,Carting,108.44330000000001,91.0,0.0038562246323859133,222.08089569804616,0.9247330761015691,3151.9794,4058.507729446877,193.69232532794203,0.8673360460790852,3286.4124,4107.465073695426,FTL,4058.507729446877,4107.465073695426,48.95734424854936,50â€“150,night,low
